# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 1500, mean observations per image: 1621.0393333333334
1 0.95827156858113927 0.076645846146572161 0.26329500479640922 0.080726424216473455 1.9060527003015257 0.75993994077817473 11.671792356047238 1 1403636625413555456.png
2 0.95824121340872059 0.079412773542956269 0.2629636840117402 0.079482634670546753 1.9145100832977595 0.75267406515168545 11.592500927110548 1 1403636625463555584.png
3 0.9583375124850253 0.082284390609819763 0.26214068599652729 0.078107310613379055 1.9891098442205069 0.70619536083360379 11.663743204180006 1 1403636625513555456.png
4 0.95803900006385478 0.083577205376937053 0.26260250121521417 0.078841939686590631 1.9971068632069053 0.68976851394189964 11.65754657628673 1 1403636625563555584.png
5 0.95783909058334504 0.083438519186475088 0.26302783044912065 0.079991565028241937 2.0010963235711299 0.69054037081079245 11.652497319650529 1 1403636625613555456.png
6 0.95782585564753442 0.081646879377057974 0.2635083895584866 0.080416080315752037 2.0039081213537848 0.72437028842613593 11.644691653004616 1 1403636625663555584.png
7 0.95786040026240171 0.078630237302702494 0.26461608225585831 0.079366670601918168 2.0218489828829913 0.78852795568108092 11.634600045100571 1 1403636625713555456.png
8 0.95821244539622719 0.073326922222689231 0.26514886222851874 0.078410157658635793 2.0289192278555386 0.8954592638303468 11.628430822863713 1 1403636625763555584.png
9 0.95849073565241083 0.067648590076818421 0.26620825185784774 0.076500618114546587 2.0378807071825888 1.0044966532130495 11.605897290442774 1 1403636625813555456.png
10 0.958858170081345 0.06058297650149963 0.26724599584596392 0.07416394225479242 2.0474441884682109 1.1221365100033216 11.574357103676046 1 1403636625863555584.png
11 0.95904871841719053 0.055769753131175874 0.26830684905131558 0.071601152855151964 2.0598040400172932 1.2090493200937658 11.542383744575307 1 1403636625913555456.png
12 0.95920535912266292 0.051249211693676626 0.26922602457005185 0.069397010204663059 2.0729612165676952 1.2875573258168991 11.51046529917568 1 1403636625963555584.png
13 0.95930795371379651 0.046458510624751148 0.2699742172636832 0.068438138087179856 2.0675829769284357 1.3467228505535471 11.469419698375702 1 1403636626013555456.png
14 0.95926091837259186 0.044417368998515505 0.27171022075475204 0.063396717199120489 2.1116242545105579 1.3779708570820197 11.431380541231315 1 1403636626063555584.png
15 0.95913254576855533 0.042877474832790606 0.27360083498842097 0.058041923582289857 2.1552480437418211 1.3939540146709812 11.389842132594437 1 1403636626113555456.png
16 0.95907975260841449 0.041485936678684873 0.27508915255947286 0.052639370613504974 2.2000223921176079 1.4078446829741755 11.355850435258583 1 1403636626163555584.png
17 0.95893265206023259 0.040517271921749427 0.27666726213981502 0.047557812699984055 2.2434521049561944 1.4214265019876473 11.32611003061297 1 1403636626213555456.png
18 0.95891160990687385 0.039646979521364242 0.27740056557272946 0.044334722515989355 2.2744447315510898 1.4301589505184691 11.308748015205916 1 1403636626263555584.png
19 0.95885960706490514 0.038539299965879042 0.27796648403926649 0.042867354109203476 2.288229253730643 1.4440008109622353 11.288831344354856 1 1403636626313555456.png
20 0.95887108574170044 0.037697478489962875 0.27807284265649845 0.042668902270455895 2.2846138652020267 1.4609083763094843 11.274169066631016 1 1403636626363555584.png
21 0.95895595040930892 0.036185078731400595 0.27777889185059662 0.04396603796154528 2.2729654796897329 1.4854298716401022 11.265877705998589 1 1403636626413555456.png
22 0.95911421020797971 0.034146622183289718 0.27709834079229712 0.046372939315415494 2.2517857880289007 1.5213568029237383 11.262168570938099 1 1403636626463555584.png
23 0.9593782309538027 0.029791376070196149 0.27625454053090909 0.048880596557860041 2.2276790788854064 1.6007180881233618 11.252264705841084 1 1403636626513555456.png
24 0.95945011970159233 0.025710795505815509 0.27588711228197471 0.051775709321759705 2.1947594572627493 1.689491763865733 11.238273450091842 1 1403636626563555584.png
25 0.95964381688532097 0.021828744756863007 0.27506538914159484 0.054279667579080017 2.1819733322678969 1.7703805047483216 11.231561183394129 1 1403636626613555456.png
26 0.95957390889641436 0.018753888495945586 0.27504884713334821 0.056695120796709575 2.1602118868118327 1.8350896410288116 11.221292569528819 1 1403636626663555584.png
27 0.95939269163876395 0.018529838011620173 0.27535258441638072 0.058337488706754898 2.1529660947307789 1.8329461960447735 11.212834235290805 1 1403636626713555456.png
28 0.95922862876697124 0.020768298027727696 0.27553127222954654 0.059427548951941522 2.1709835753669862 1.7926223456715629 11.216882992334908 1 1403636626763555584.png
29 0.95907274808322629 0.023287987629479819 0.27561836765929532 0.060594132761209653 2.1812481854764925 1.7403435969775873 11.219577395643499 1 1403636626813555456.png
30 0.95892347679966383 0.026617460129121952 0.27549824371264048 0.062112753682071579 2.1918287644491898 1.6675375406480755 11.230532630620798 1 1403636626863555584.png
31 0.95877699140466299 0.030498393113967966 0.27523583911216676 0.063731951474204129 2.1952807601949194 1.5867588119251834 11.242064925151164 1 1403636626913555456.png
32 0.95869651979944992 0.034570927136699202 0.27449699305802766 0.066009353302643334 2.1906175165076469 1.4971852064020363 11.255049647734287 1 1403636626963555584.png
33 0.95862654013270832 0.038706043544039684 0.2738089794917466 0.067569530826017493 2.1935156416531503 1.4119578618917994 11.269021937635072 1 1403636627013555456.png
34 0.95865025696726336 0.042144042400075847 0.27284696821138654 0.069051404363961427 2.1907002768594608 1.3297844104544991 11.285883787900872 1 1403636627063555584.png
